question,answer,table,level,tool_id,code,api_call,tool,tool_call
"As part of a stuffed animal drive for the local children's hospital, the students at Wells Elementary School record how many stuffed animals they have collected. How many students have fewer than 2 stuffed animals?",12.0,"Number of stuffed animals | Frequency
0 | 7
1 | 5
2 | 4
3 | 11
4 | 10
5 | 0",7,5705,"import pandas as pd

def count_students_with_fewer_than_2_stuffed_animals(df):
    """"""
    This function takes in a pandas DataFrame representing a frequency table of the number of stuffed animals collected by students, and returns the number of students who have collected fewer than 2 stuffed animals.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing the number of stuffed animals and their frequencies with columns 'Number of stuffed animals' and 'Frequency'.
    Returns:
    int: The number of students who have collected fewer than 2 stuffed animals.
    """"""
    # Filter the DataFrame for the rows where the number of stuffed animals is less than 2
    filtered_df = df[df['Number of stuffed animals'] < 2]
    
    # Sum the frequencies of these rows to get the total number of students
    num_students = filtered_df['Frequency'].sum()
    
    return num_students","We should first create a pandas dataframe with the data from the table. Then we call the tool to solve the problem, and print out the answer.
```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Number of stuffed animals': [0, 1, 2, 3, 4, 5],
    'Frequency': [7, 5, 4, 11, 10, 0]
})
# Call the tool to solve the problem
count_students_with_fewer_than_2_stuffed_animals(df)
```","def count_occurrences_below_threshold_in_frequency_table(data_frame, item_col, frequency_col, item_threshold):
    """"""
    This function takes in a pandas DataFrame representing a frequency table and a threshold value, and returns the total number of occurrences where the item count is less than the threshold.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing the frequency table with columns specified by item_col and frequency_col.
    item_col (str): The column name for the item counts.
    frequency_col (str): The column name for the frequencies.
    item_threshold (int): The threshold value for filtering item counts.
    
    Returns:
    int: The total number of occurrences where the item count is less than the threshold.
    """"""
    # Filter the DataFrame for the rows where the item count is less than the threshold
    filtered_df = data_frame[data_frame[item_col] < item_threshold]
    
    # Sum the frequencies of these rows to get the total number of occurrences
    num_occurrences = filtered_df[frequency_col].sum()
    
    return num_occurrences","df = pd.DataFrame({
    'Number of stuffed animals': [0, 1, 2, 3, 4, 5],
    'Frequency': [7, 5, 4, 11, 10, 0]
})
print(count_occurrences_below_threshold_in_frequency_table(data_frame=df, item_col='Number of stuffed animals', frequency_col='Frequency', item_threshold=2))"
"Nolan is selling candy bars to raise money for his baseball team. The frequency chart shows the types of candy bars he has already sold. Nolan sold half of the chocolate raspberry bars and all of the white chocolate bars to his history teacher, Ms. Gomez. How many candy bars did she buy?",19.0,"Type | Frequency
dark chocolate | 25
chocolate raspberry | 22
chocolate caramel | 15
white chocolate | 8",5,13492,"import pandas as pd

def calculate_candy_bars_sold(df, sold_dict):
    """"""
    This function takes in a pandas DataFrame representing a frequency chart of candy bars and a dictionary of sold candy bars, and returns the total number of candy bars sold.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing types of candy bars and their frequencies with columns 'Type' and 'Frequency'.
    sold_dict (dict): A dictionary where the keys are candy bar types and the values are the proportion of each type sold.
    Returns:
    int: The total number of candy bars sold.
    """"""
    # Initialize the total number of candy bars sold
    total_sold = 0
    
    # Iterate through the candy bar types and calculate the number sold for each type
    for type, proportion in sold_dict.items():
        # Filter the DataFrame for the specific type
        type_df = df[df['Type'] == type]
        if not type_df.empty:
            type_frequency = type_df['Frequency'].values[0]
            total_sold += proportion * type_frequency
    
    return total_sold","We should first create a pandas dataframe with the data from the table. Then we create a dictionary with the proportion of each type of candy bars sold to Ms. Gomez. Finally, we call the tool to solve the problem and print out the answer.
```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Type': ['dark chocolate', 'chocolate raspberry', 'chocolate caramel', 'white chocolate'],
    'Frequency': [25, 22, 15, 8]
})

# Create a dictionary with the proportion of each type of candy bars sold to Ms. Gomez
sold_dict = {'chocolate raspberry': 0.5, 'white chocolate': 1}

# Call the tool to solve the problem
candy_bars_sold = calculate_candy_bars_sold(df, sold_dict)
print(candy_bars_sold)
```","def calculate_total_items_sold_from_frequency_and_proportions(frequency_df, item_col, frequency_col, sold_proportions):
    """"""
    This function takes in a pandas DataFrame representing a frequency table of items and a dictionary of proportions of each item sold, and returns the total number of items sold.
    
    Args:
    frequency_df (pd.DataFrame): A pandas DataFrame containing item types and their frequencies.
    item_col (str): The column name for the item types.
    frequency_col (str): The column name for the item frequencies.
    sold_proportions (dict): A dictionary where the keys are item types and the values are the proportions of each type sold.
    
    Returns:
    int: The total number of items sold.
    """"""
    # Initialize the total number of items sold
    total_sold = 0
    
    # Iterate through the item types and calculate the number sold for each type
    for item_type, proportion in sold_proportions.items():
        # Filter the DataFrame for the specific item type
        item_df = frequency_df[frequency_df[item_col] == item_type]
        if not item_df.empty:
            item_frequency = item_df[frequency_col].values[0]
            total_sold += proportion * item_frequency
    
    return total_sold","frequency_data = {
    'Type': ['dark chocolate', 'chocolate raspberry', 'chocolate caramel', 'white chocolate'],
    'Frequency': [25, 22, 15, 8]
}

frequency_df = pd.DataFrame(frequency_data)

sold_proportions = {'chocolate raspberry': 0.5, 'white chocolate': 1}
print(calculate_total_items_sold_from_frequency_and_proportions(frequency_df, ""Type"", ""Frequency"", sold_proportions))"
Jack counted the number of cookies eaten by each customer at last week's bake sale. How many customers ate at least 2 cookies last week?,35.0,"Cookies eaten | Frequency
1 | 14
2 | 8
3 | 10
4 | 11
5 | 6",7,7396,"import pandas as pd

def count_customers(df):
    """"""
    This function takes in a pandas DataFrame representing a frequency table of cookies eaten by customers, and returns the number of customers who ate at least 2 cookies.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing the number of cookies eaten and the frequency with columns 'Cookies eaten' and 'Frequency'.
    Returns:
    int: The number of customers who ate at least 2 cookies.
    """"""
    # Filter the DataFrame for the customers who ate at least 2 cookies
    filtered_df = df[df['Cookies eaten'] >= 2]
    
    # Sum the frequency column to get the total number of customers
    total_customers = filtered_df['Frequency'].sum()
    
    return total_customers","```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Cookies eaten': [1, 2, 3, 4, 5],
    'Frequency': [14, 8, 10, 11, 6]
})

# Call the tool to solve the problem
count_customers(df)
```","def count_entities_above_threshold_in_frequency_table(data_frame, entity_col, frequency_col, threshold):
    """"""
    This function takes in a pandas DataFrame representing a frequency table and a threshold value, and returns the number of entities that have values greater than or equal to the threshold.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing the frequency table with columns specified by entity_col and frequency_col.
    entity_col (str): The column name for the entity values.
    frequency_col (str): The column name for the frequency values.
    threshold (int): The threshold value for filtering entities.
    
    Returns:
    int: The number of entities with values greater than or equal to the threshold.
    """"""
    # Filter the DataFrame for the entities that meet or exceed the threshold
    filtered_df = data_frame[data_frame[entity_col] >= threshold]
    
    # Sum the frequency column to get the total number of entities
    total_entities = filtered_df[frequency_col].sum()
    
    return total_entities","df = pd.DataFrame({
    'Cookies eaten': [1, 2, 3, 4, 5],
    'Frequency': [14, 8, 10, 11, 6]
})

print(count_entities_above_threshold_in_frequency_table(data_frame=df, entity_col='Cookies eaten', frequency_col='Frequency', threshold=2))"
The parents running this year's craft sale counted the number of key chains made by volunteers. How many people made fewer than 3 key chains?,26.0,"Key chains made | Frequency
1 | 7
2 | 19
3 | 16
4 | 18
5 | 2
6 | 9",7,331,"import pandas as pd

def count_people_made_fewer_than_3_key_chains(df):
    """"""
    This function takes in a pandas DataFrame representing a frequency table of key chains made by volunteers, and returns the number of people who made fewer than 3 key chains.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing the number of key chains made and their frequencies with columns 'Key chains made' and 'Frequency'.
    Returns:
    int: The number of people who made fewer than 3 key chains.
    """"""
    # Filter the DataFrame for the rows where the number of key chains made is less than 3
    filtered_df = df[df['Key chains made'] < 3]
    
    # Sum the frequencies of these rows to get the total number of people who made fewer than 3 key chains
    num_people = filtered_df['Frequency'].sum()
    
    return num_people","We should first create a pandas dataframe with the data from the table. Then we call the tool to solve the problem, and print out the answer.
```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Key chains made': [1, 2, 3, 4, 5, 6],
    'Frequency': [7, 19, 16, 18, 2, 9]
})
# Call the tool to solve the problem
count_people_made_fewer_than_3_key_chains(df)
```","def count_frequency_below_threshold(data_frame, item_col, frequency_col, item_threshold):
    """"""
    This function takes in a pandas DataFrame representing a frequency table and a threshold value, and returns the total frequency of items with values less than the threshold.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing the frequency table with columns specified by item_col and frequency_col.
    item_col (str): The column name for the item values.
    frequency_col (str): The column name for the frequencies.
    item_threshold (int): The threshold value for filtering items.
    
    Returns:
    int: The total frequency of items with values less than the threshold.
    """"""
    # Filter the DataFrame for the rows where the item value is less than the threshold
    filtered_df = data_frame[data_frame[item_col] < item_threshold]
    
    # Sum the frequencies of these rows to get the total frequency
    total_frequency = filtered_df[frequency_col].sum()
    
    return total_frequency","df = pd.DataFrame({
    'Key chains made': [1, 2, 3, 4, 5, 6],
    'Frequency': [7, 19, 16, 18, 2, 9]
})
print(count_frequency_below_threshold(data_frame=df, item_col='Key chains made', frequency_col='Frequency', item_threshold=3))"
A business magazine surveyed its readers about their commute times. How many commutes are exactly 50 minutes?,1.0,"Stem | Leaf 
1 | 5, 9
2 | 
3 | 2
4 | 
5 | 0
6 | 0, 4, 7, 8
7 | 
8 | 
9 | 0",4,2494,"import pandas as pd
def count_commutes_of_50_minutes(df):
    """"""
    This function takes in a pandas dataframe of commute times, and returns the number of commutes that are exactly 50 minutes.
    Args:
    df (pandas.DataFrame): A pandas DataFrame object containing the commute times.
    The dataframe should contain ""Stem"" and ""Leaf"" columns.
    Returns:
    int: The number of commutes that are exactly 50 minutes.
    """"""
    # prepare a list to calculate commute times
    commute_times = []
    # calculate the total commute time in each row
    for i in range(len(df)):
        stem = df['Stem'][i]
        leaf = df['Leaf'][i]
        for j in range(len(leaf)):
            commute_times.append(stem * 10 + leaf[j])
    # filter the commutes where the total commute time is exactly 50 minutes
    filtered = [time for time in commute_times if time == 50]
    # count the number of rows
    num_commutes = len(filtered)
    return num_commutes","```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Stem': [1, 2, 3, 4, 5, 6, 7, 8, 9],
    'Leaf': [[5, 9], [], [2], [], [0], [0, 4, 7, 8], [], [], [0]]
})
# Call the tool to solve the problem
count_commutes_of_50_minutes(df)
```","def count_items_with_specific_value_in_stem_leaf(data_frame, stem_col, leaf_col, specific_value):
    """"""
    This function takes in a pandas DataFrame representing a stem-and-leaf plot of items and a specific value, and returns the number of items that have values equal to the specific value.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing the stem-and-leaf plot of items with columns specified by stem_col and leaf_col.
    stem_col (str): The column name for the stem values.
    leaf_col (str): The column name for the leaf values.
    specific_value (int): The specific value for filtering items.
    
    Returns:
    int: The number of items with values equal to the specific value.
    """"""
    # Initialize the list to calculate items in each group
    items = []
    
    # Calculate the total value of items in each group
    for i in range(len(data_frame)):
        stem = data_frame[stem_col][i]
        leaf = data_frame[leaf_col][i]
        for j in range(len(leaf)):
            items.append(stem * 10 + leaf[j])
    
    # Filter the items where the total value is equal to the specific value
    filtered = [item for item in items if item == specific_value]
    
    # Count the number of items
    num_items = len(filtered)
    
    return num_items","data = {
    ""Stem"": [1, 2, 3, 4, 5, 6, 7, 8, 9],
    ""Leaf"": [[5, 9], [], [2], [], [0], [0, 4, 7, 8], [], [], [0]]
}

df = pd.DataFrame(data)
print(count_items_with_specific_value_in_stem_leaf(data_frame=df, stem_col=""Stem"", leaf_col=""Leaf"", specific_value=50))"
Each branch has 10 apples. How many apples are on 3 branches?,30.0,"Number of branches | Number of apples
1 | 10
2 | 20
3 | ?",1,5198,"def calculate_apples_on_branches(df, target_branches):
    """"""
    This function takes in a pandas DataFrame representing a table of branches and apples, and calculates the number of apples on the target number of branches.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing the number of branches and the corresponding number of apples with columns 'Number of branches' and 'Number of apples'.
    target_branches (int): The target number of branches to calculate the number of apples for.
    Returns:
    int: The number of apples on the target number of branches.
    """"""
    # Calculate the number of apples per branch
    apples_per_branch = df['Number of apples'][0] / df['Number of branches'][0]
    
    # Calculate the number of apples on the target number of branches
    apples_on_target_branches = target_branches * apples_per_branch
    
    return int(apples_on_target_branches)","```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Number of branches': [1, 2],
    'Number of apples': [10, 20]
})

# Call the tool to solve the problem
apples_on_3_branches = calculate_apples_on_branches(df, 3)
print(apples_on_3_branches)
```","def calculate_items_on_target_groups(data_frame, group_col, item_col, target_groups):
    """"""
    This function takes in a pandas DataFrame representing a table of groups and items, and calculates the number of items on the target number of groups.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing the number of groups and the corresponding number of items with columns specified by group_col and item_col.
    group_col (str): The column name for the group values.
    item_col (str): The column name for the item values.
    target_groups (int): The target number of groups to calculate the number of items for.
    
    Returns:
    int: The number of items on the target number of groups.
    """"""
    # Calculate the number of items per group
    items_per_group = data_frame[item_col][0] / data_frame[group_col][0]
    
    # Calculate the number of items on the target number of groups
    items_on_target_groups = target_groups * items_per_group
    
    return int(items_on_target_groups)","data = {
    'Number of branches': [1, 2],
    'Number of apples': [10, 20]
}

df = pd.DataFrame(data)
print(calculate_items_on_target_groups(data_frame=df, group_col=""Number of branches"", item_col=""Number of apples"", target_groups=3))"
Each bin has 2 blue blocks. How many blue blocks are in 3 bins?,6.0,"Number of bins | Number of blue blocks
1 | 2
2 | 4
3 | ?",2,14292,"def calculate_blue_blocks(df, num_bins):
    """"""
    This function takes in a pandas DataFrame representing a table of the number of bins and the corresponding number of blue blocks, and a number of bins, and returns the number of blue blocks in the given number of bins.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing the number of bins and the corresponding number of blue blocks with columns 'Number of bins' and 'Number of blue blocks'.
    num_bins (int): The number of bins.
    Returns:
    int: The number of blue blocks in the given number of bins.
    """"""
    # Calculate the number of blue blocks per bin
    blocks_per_bin = df['Number of blue blocks'][0] / df['Number of bins'][0]
    
    # Calculate the number of blue blocks in the given number of bins
    num_blocks = blocks_per_bin * num_bins
    
    return int(num_blocks)","We should first create a pandas dataframe with the data from the table. Then we call the tool to solve the problem, and print out the answer.
```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Number of bins': [1, 2],
    'Number of blue blocks': [2, 4]
})

# Call the tool to solve the problem
num_blocks = calculate_blue_blocks(df, 3)
print(num_blocks)
```","def calculate_total_items_from_group_counts(data_frame, group_col, item_col, num_groups):
    """"""
    This function takes in a pandas DataFrame representing a table of item counts per group, a column name for the groups, a column name for the items, and a number of groups, and returns the total number of items in the given number of groups.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing the number of groups and the corresponding number of items.
    group_col (str): The column name for the groups.
    item_col (str): The column name for the items.
    num_groups (int): The number of groups.
    
    Returns:
    int: The total number of items in the given number of groups.
    """"""
    # Calculate the number of items per group
    items_per_group = data_frame[item_col][0] / data_frame[group_col][0]
    
    # Calculate the number of items in the given number of groups
    num_items = items_per_group * num_groups
    
    return int(num_items)","data_frame = pd.DataFrame({
    'Number of bins': [1, 2],
    'Number of blue blocks': [2, 4]
})

print(calculate_total_items_from_group_counts(data_frame, 'Number of bins', 'Number of blue blocks', 3))"
"While hanging Christmas lights for neighbors, Darnell counted the number of broken lights on each string. What is the smallest number of broken lights?",10.0,"Stem | Leaf 
1 | 0, 0, 3, 6
2 | 2, 7, 8, 8
3 | 0, 9, 9
4 | 5, 7, 9
5 | 0, 1, 5, 7, 9
6 | 0, 4, 9
7 | 
8 | 8, 8
9 | 0",8,15069,"import pandas as pd

def find_smallest_number(df):
    """"""
    This function takes in a pandas dataframe of broken lights per string, and returns the smallest number of broken lights.
    Args:
    df (pandas.DataFrame): A pandas DataFrame object containing the number of broken lights per string.
    The dataframe should contain ""Stem"" and ""Leaf"" columns.
    Returns:
    int: The smallest number of broken lights.
    """"""
    # prepare a list to calculate broken lights in each string
    broken_lights = []
    # calculate the total number of broken lights in each string
    for i in range(len(df)):
        stem = df['Stem'][i]
        leaf = df['Leaf'][i]
        for j in range(len(leaf)):
            broken_lights.append(stem * 10 + leaf[j])
    # find the smallest number of broken lights
    smallest_number = min(broken_lights)
    return smallest_number","```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Stem': [1, 2, 3, 4, 5, 6, 7, 8, 9],
    'Leaf': [[0, 0, 3, 6], [2, 7, 8, 8], [0, 9, 9], [5, 7, 9], [0, 1, 5, 7, 9], [0, 4, 9], [], [8, 8], [0]]
})
# Call the tool to solve the problem
find_smallest_number(df)
```","def find_smallest_number_in_stem_leaf(data_frame, stem_col, leaf_col):
    """"""
    This function takes in a pandas DataFrame representing a stem-and-leaf plot of items and returns the smallest number in the plot.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing the stem-and-leaf plot of items with columns specified by stem_col and leaf_col.
    stem_col (str): The column name for the stem values.
    leaf_col (str): The column name for the leaf values.
    
    Returns:
    int: The smallest number in the stem-and-leaf plot.
    """"""
    # Initialize the list to calculate items in each group
    items = []
    
    # Calculate the total value of items in each group
    for i in range(len(data_frame)):
        stem = data_frame[stem_col][i]
        leaf = data_frame[leaf_col][i]
        for j in range(len(leaf)):
            items.append(stem * 10 + leaf[j])
    
    # Find the smallest number in the items
    smallest_number = min(items)
    
    return smallest_number","data = {
    ""Stem"": [1, 2, 3, 4, 5, 6, 7, 8, 9],
    ""Leaf"": [[0, 0, 3, 6], [2, 7, 8, 8], [0, 9, 9], [5, 7, 9], [0, 1, 5, 7, 9], [0, 4, 9], [], [8, 8], [0]]
}

df = pd.DataFrame(data)
print(find_smallest_number_in_stem_leaf(data_frame=df, stem_col=""Stem"", leaf_col=""Leaf""))"
A stock broker followed the stock prices of a certain set of companies. How much did Watson and Partners's stock cost on Thursday?,4.0,"Company | Wednesday | Thursday
Watson and Partners | $1 | $4
Thompson Corporation | $12 | $3
Computer Data Company | $15 | $20",5,6861,"import pandas as pd

def get_stock_price(df, company, day):
    """"""
    This function takes in a pandas DataFrame representing a stock price table, a company name, and a day, and returns the stock price of the company on the given day.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing stock prices with columns 'Company', 'Wednesday', 'Thursday', etc.
    company (str): The name of the company.
    day (str): The day of the week.
    Returns:
    float: The stock price of the company on the given day.
    """"""
    # Filter the DataFrame for the specific company
    company_df = df[df['Company'] == company]
    if not company_df.empty:
        # Get the stock price on the given day
        stock_price = company_df[day].values[0]
        return stock_price
    else:
        return None","We should first create a pandas dataframe with the data from the table. Then we call the tool to solve the problem, and print out the answer.
```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Company': ['Watson and Partners', 'Thompson Corporation', 'Computer Data Company'],
    'Wednesday': [1, 12, 15],
    'Thursday': [4, 3, 20]
})
# Call the tool to solve the problem
print(get_stock_price(df, 'Watson and Partners', 'Thursday'))
```","def get_cell_value_by_row_and_column_criteria(data_frame, row_col, col_name, row_value, col_value):
    """"""
    This function takes in a pandas DataFrame, row and column criteria, and returns the value of the cell that matches the criteria.
    
    Args:
    data_frame (pd.DataFrame): A pandas DataFrame containing data with columns specified by row_col and col_name.
    row_col (str): The column name for the row criteria.
    col_name (str): The column name for the column criteria.
    row_value (str): The value of the row criteria.
    col_value (str): The value of the column criteria.
    
    Returns:
    float: The value of the cell that matches the row and column criteria.
    """"""
    # Filter the DataFrame for the specific row criteria
    row_filtered_df = data_frame[data_frame[row_col] == row_value]
    if not row_filtered_df.empty:
        # Get the cell value based on the column criteria
        cell_value = row_filtered_df[col_value].values[0]
        return cell_value
    else:
        return None","data = {
    'Company': ['Watson and Partners', 'Thompson Corporation', 'Computer Data Company'],
    'Wednesday': [1, 12, 15],
    'Thursday': [4, 3, 20]
}

df = pd.DataFrame(data)
print(get_cell_value_by_row_and_column_criteria(data_frame=df, row_col=""Company"", col_name=""Thursday"", row_value=""Watson and Partners"", col_value=""Thursday""))"
"While planning a class party, the students voted for their favorite cookies. How many more girls voted for chocolate chip than sugar?",8.0,"Cookie | Boys | Girls
Chocolate chip | 7 | 10
Cinnamon | 12 | 20
Sugar | 13 | 2
Oatmeal | 12 | 18
Lemon | 20 | 12",4,10395,"import pandas as pd

def calculate_cookie_difference(df, cookie1, cookie2, gender):
    """"""
    This function takes in a pandas DataFrame representing a cookie voting table, and calculates the difference in votes between two cookies for a specific gender.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing cookie voting data with columns 'Cookie', 'Boys', and 'Girls'.
    cookie1 (str): The name of the first cookie.
    cookie2 (str): The name of the second cookie.
    gender (str): The gender for which the difference in votes should be calculated ('Boys' or 'Girls').
    Returns:
    int: The difference in votes between the two cookies for the specified gender.
    """"""
    # Filter the DataFrame for the specific cookies
    cookie1_df = df[df['Cookie'] == cookie1]
    cookie2_df = df[df['Cookie'] == cookie2]
    
    # Get the number of votes for each cookie for the specified gender
    cookie1_votes = cookie1_df[gender].values[0]
    cookie2_votes = cookie2_df[gender].values[0]
    
    # Calculate the difference in votes
    vote_difference = abs(cookie1_votes - cookie2_votes)
    
    return vote_difference","```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Cookie': ['Chocolate chip', 'Cinnamon', 'Sugar', 'Oatmeal', 'Lemon'],
    'Boys': [7, 12, 13, 12, 20],
    'Girls': [10, 20, 2, 18, 12]
})

# Call the tool to solve the problem
difference = calculate_cookie_difference(df, 'Chocolate chip', 'Sugar', 'Girls')
print(difference)
```","def calculate_vote_difference_between_two_items_for_group(votes_df, item_col, group_col, item1, item2):
    """"""
    This function takes in a pandas DataFrame representing a voting table, and calculates the difference in votes between two items for a specific group.
    
    Args:
    votes_df (pd.DataFrame): A pandas DataFrame containing voting data with columns specified by item_col and group_col.
    item_col (str): The column name for the item names.
    group_col (str): The column name for the group names.
    item1 (str): The name of the first item.
    item2 (str): The name of the second item.
    
    Returns:
    int: The difference in votes between the two items for the specified group.
    """"""
    # Filter the DataFrame for the specific items
    item1_df = votes_df[votes_df[item_col] == item1]
    item2_df = votes_df[votes_df[item_col] == item2]
    
    # Get the number of votes for each item for the specified group
    item1_votes = item1_df[group_col].values[0]
    item2_votes = item2_df[group_col].values[0]
    
    # Calculate the difference in votes
    vote_difference = abs(item1_votes - item2_votes)
    
    return vote_difference","votes_data = {
    'Cookie': ['Chocolate chip', 'Cinnamon', 'Sugar', 'Oatmeal', 'Lemon'],
    'Boys': [7, 12, 13, 12, 20],
    'Girls': [10, 20, 2, 18, 12]
}

votes_df = pd.DataFrame(votes_data)

print(calculate_vote_difference_between_two_items_for_group(votes_df, ""Cookie"", ""Girls"", ""Chocolate chip"", ""Sugar""))"
"On the first day of music class, students submitted a survey. One survey question asked students to report which music genre they prefer. Another question asked students how frequently they sing in the shower. What is the probability that a randomly selected student sings in the shower 1-2 times a week and prefers rock? Simplify any fractions.",0.125," | Country | Rock
0 times a week | 2 | 6
1-2 times a week | 6 | 2",8,11002,"import pandas as pd

def calculate_probability(df, shower_frequency, music_genre):
    """"""
    This function takes in a pandas DataFrame representing a survey table, a shower frequency, and a music genre, and returns the probability that a randomly selected student sings in the shower with the given frequency and prefers the given music genre.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing survey results with columns 'Shower Frequency', 'Country', 'Rock'.
    shower_frequency (str): A string representing the shower frequency.
    music_genre (str): A string representing the music genre.
    Returns:
    float: The probability that a randomly selected student sings in the shower with the given frequency and prefers the given music genre.
    """"""
    # Calculate the total number of students
    total_students = df['Country'].sum() + df['Rock'].sum()
    
    # Filter the DataFrame for the specific shower frequency
    frequency_df = df[df['Shower Frequency'] == shower_frequency]
    
    # Get the number of students who sing in the shower with the given frequency and prefer the given music genre
    genre_students = frequency_df[music_genre].values[0]
    
    # Calculate the probability
    probability = genre_students / total_students
    
    return probability","We should first create a pandas dataframe with the data from the table. Then we call the tool to solve the problem, and print out the answer.
```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Shower Frequency': ['0 times a week', '1-2 times a week'],
    'Country': [2, 6],
    'Rock': [6, 2]
})

# Call the tool to solve the problem
probability = calculate_probability(df, '1-2 times a week', 'Rock')
print(probability)
```","def calculate_probability_of_event(frequency_df, frequency_col, event_cols, event_frequency, event_name):
    """"""
    This function takes in a pandas DataFrame representing a frequency table, a frequency column, event columns, an event frequency, and an event name, and returns the probability of the event.
    
    Args:
    frequency_df (pd.DataFrame): A pandas DataFrame containing frequencies with columns specified by frequency_col and event_cols.
    frequency_col (str): The column name for the frequencies.
    event_cols (list): A list of column names for the events.
    event_frequency (str): The frequency of the event.
    event_name (str): The name of the event.
    
    Returns:
    float: The probability of the event.
    """"""
    # Calculate the total number of events
    total_events = sum([frequency_df[event_col].sum() for event_col in event_cols])
    
    # Filter the DataFrame for the specific event frequency
    event_frequency_df = frequency_df[frequency_df[frequency_col] == event_frequency]
    
    # Get the number of events with the given frequency and name
    event_count = event_frequency_df[event_name].values[0]
    
    # Calculate the probability
    probability = event_count / total_events
    
    return probability","frequency_data = {
    'Shower Frequency': ['0 times a week', '1-2 times a week'],
    'Country': [2, 6],
    'Rock': [6, 2]
}

frequency_df = pd.DataFrame(frequency_data)

print(calculate_probability_of_event(frequency_df, 'Shower Frequency', ['Country', 'Rock'], '1-2 times a week', 'Rock'))"
"Mrs. Williamson told students how many rounds to expect in the spelling bee based on previous years. According to the table, what was the rate of change between 2018 and 2019?",3.0,"Year | Rounds
2015 | 9
2016 | 14
2017 | 6
2018 | 12
2019 | 15",7,12450,"import pandas as pd

def calculate_rate_of_change(df, year1, year2):
    """"""
    This function takes in a pandas DataFrame representing a table of years and rounds, and calculates the rate of change between two given years.
    Args:
    df (pd.DataFrame): A pandas DataFrame containing years and rounds with columns 'Year' and 'Rounds'.
    year1 (int): The first year to compare.
    year2 (int): The second year to compare.
    Returns:
    float: The rate of change between the two years.
    """"""
    # Filter the DataFrame for the specific years
    year1_df = df[df['Year'] == year1]
    year2_df = df[df['Year'] == year2]
    
    if not year1_df.empty and not year2_df.empty:
        rounds1 = year1_df['Rounds'].values[0]
        rounds2 = year2_df['Rounds'].values[0]
        
        # Calculate the rate of change
        rate_of_change = rounds2 - rounds1
        return rate_of_change
    else:
        return None","```python
# Initialize the table into a dataframe
df = pd.DataFrame({
    'Year': [2015, 2016, 2017, 2018, 2019],
    'Rounds': [9, 14, 6, 12, 15]
})

# Call the tool to solve the problem
rate_of_change = calculate_rate_of_change(df, 2018, 2019)
print(rate_of_change)
```","def calculate_rate_of_change_between_two_attributes(df, attribute_col, value_col, attribute1, attribute2):
    """"""
    This function takes in a pandas DataFrame representing a table of attributes and values, and calculates the rate of change between the values of two given attributes.
    
    Args:
    df (pd.DataFrame): A pandas DataFrame containing attributes and values.
    attribute_col (str): The column name for the attributes.
    value_col (str): The column name for the values.
    attribute1 (int or str): The first attribute to compare.
    attribute2 (int or str): The second attribute to compare.
    
    Returns:
    float: The rate of change between the values of the two attributes, or None if either attribute is not found in the DataFrame.
    """"""
    # Filter the DataFrame for the specific attributes
    attribute1_df = df[df[attribute_col] == attribute1]
    attribute2_df = df[df[attribute_col] == attribute2]
    
    if not attribute1_df.empty and not attribute2_df.empty:
        value1 = attribute1_df[value_col].values[0]
        value2 = attribute2_df[value_col].values[0]
        
        # Calculate the rate of change
        rate_of_change = value2 - value1
        return rate_of_change
    else:
        return None","df = pd.DataFrame({
    'Year': [2015, 2016, 2017, 2018, 2019],
    'Rounds': [9, 14, 6, 12, 15]
})

print(calculate_rate_of_change_between_two_attributes(df, 'Year', 'Rounds', 2018, 2019))"
